tid	Pop	Blues	Latin	Reggae	Folk, World, & Country	Jazz	Classical	Electronic	Hip Hop	Rock	Funk / Soul	Brass & Military	av_cluster_0	av_cluster_1	av_cluster_2	chunk_id
1075892	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	6
737319	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	6
1369727	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	6
1228658	False	False	False	False	False	False	True	False	False	False	False	False	True	False	True	6
74752	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	6
490932	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	6
172112	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	6
2083	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	6
785413	False	False	False	False	True	False	False	False	False	False	False	False	True	True	False	6
1257008	False	False	False	False	False	True	False	False	False	False	True	False	True	True	True	6
452615	False	False	False	False	False	True	False	True	False	False	False	False	False	True	True	6
726601	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	6
266921	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	6
84117	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	6
78733	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	6
258425	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	6
288373	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	6
1107266	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	6
1026041	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	6
1076139	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	6
1193018	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	6
995919	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	6
1389036	False	False	False	False	False	True	False	False	False	False	False	False	True	False	True	6
1086405	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	6
1131175	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	6
1227239	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	6
1129797	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	6
1269901	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	6
1239737	False	False	False	False	False	False	False	False	True	False	False	False	True	True	False	6
1205844	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	6
1221995	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	6
172015	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	6
248524	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	6
1162101	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	6
1103580	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	6
592446	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	6
1265323	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	6
1255630	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	6
1085695	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	6
26226	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	6
1407885	False	True	False	False	False	False	False	False	False	False	False	False	True	True	False	6
493569	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	6
1319680	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	6
14014	False	False	False	False	False	True	False	False	False	False	False	False	True	True	False	6
1247667	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	6
1069751	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	6
1188947	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	6
1158722	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	6
1052677	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	6
38114	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	6
1379063	True	False	False	False	False	False	False	False	False	False	False	False	False	True	True	6
858781	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	6
1268732	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	6
1157600	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	6
897989	False	False	False	False	False	False	False	False	True	False	False	False	True	True	False	6
1045016	True	False	False	False	False	False	False	False	False	False	False	False	True	True	False	6
349035	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	6
487856	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	6
3407	False	True	False	False	False	False	False	False	False	False	False	False	False	True	True	6
939243	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	6
1300742	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	6
148762	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	6
238122	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	6
1270901	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	6
1210134	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	6
405919	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	6
7092	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	6
1078425	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	6
442627	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	7
791110	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	7
1217160	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	7
109968	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	7
1221864	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	7
1032909	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	7
171574	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	7
332470	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	7
1087729	False	False	True	False	False	True	False	False	False	False	False	False	True	True	True	7
971191	True	False	False	False	False	False	False	False	False	False	False	False	True	False	True	7
1235165	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	7
181605	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	7
72834	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	7
1372190	False	False	False	False	False	False	False	False	True	False	False	False	True	True	False	7
1284739	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	7
989997	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	7
620997	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	7
827271	True	False	False	False	False	False	False	True	False	False	False	False	True	False	False	7
963401	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	7
76139	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	7
1180401	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	7
1272516	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	7
887987	True	False	False	False	False	False	False	False	False	False	False	False	False	True	True	7
1236753	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	7
1315934	False	False	False	False	True	False	False	False	False	True	False	False	False	False	True	7
1239097	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	7
1345277	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	7
1379950	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	7
1045375	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	7
1169518	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	7
1379112	False	False	False	False	True	False	False	False	False	False	False	False	True	True	False	7
1106586	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	7
1129650	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	7
1221527	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	7
666108	False	False	False	True	False	False	False	False	False	False	False	False	True	False	True	7
1352700	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	7
773675	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	7
1353348	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	7
185243	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	7
1313353	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	7
1416276	False	False	False	False	False	False	False	False	False	True	False	False	True	False	True	7
1196260	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	7
204211	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	7
1160010	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	7
1221536	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	7
128211	True	False	False	False	False	False	False	False	False	False	True	False	True	True	True	7
1131567	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	7
770629	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	7
1361132	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	7
166604	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	7
1407836	True	False	False	False	False	False	False	False	False	True	False	False	True	True	False	7
1138513	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	7
1077365	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	7
830779	False	False	False	False	False	False	False	False	True	False	True	False	False	True	True	7
397168	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	7
769789	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	7
195143	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	7
336086	False	False	False	False	True	False	False	False	False	True	False	False	True	False	True	7
915384	False	False	False	False	False	False	False	False	False	False	True	False	False	True	True	7
575215	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	7
851749	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	7
1344836	False	False	False	True	False	False	False	False	False	False	False	False	True	True	False	7
1297177	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	7
1330892	False	False	False	False	False	False	False	False	False	True	False	False	True	False	True	7
1194915	False	False	False	True	False	False	False	False	False	False	True	False	True	True	True	7
546110	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	7
1098989	False	False	False	False	False	False	True	False	False	False	False	False	True	False	True	7
493575	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	7
1076415	False	False	True	False	False	False	False	False	False	False	False	False	True	False	True	7
1136727	True	False	False	False	False	False	False	False	False	False	False	False	True	True	True	7
947780	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	7
1227364	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	7
902226	False	False	False	False	True	False	False	False	False	True	False	False	False	False	True	7
1093430	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	7
1196185	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	7
1310866	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	7
1244827	False	True	False	False	False	False	False	False	False	False	False	False	True	True	False	7
43683	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	7
688146	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	7
1299215	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	7
1079095	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	7
893498	False	False	False	False	False	False	True	False	False	False	False	False	True	False	True	7
188709	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	7
890518	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	7
1113505	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	7
415207	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	7
577974	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	7
1131449	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	7
855267	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	7
1050316	False	False	False	False	False	False	False	False	True	False	True	False	True	True	False	7
1326526	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	7
49017	False	False	True	False	False	False	False	False	False	False	False	False	True	False	True	7
111188	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	7
1302234	False	False	False	False	False	False	False	False	False	False	True	False	True	True	False	7
1369724	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	7
1347101	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	7
1320962	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	7
1125515	False	False	False	False	False	False	False	False	False	False	True	False	False	True	True	7
4629	False	False	False	False	False	True	False	False	False	False	False	False	True	True	False	7
432463	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	7
1030831	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	7
1295115	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	7
662053	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	7
1127185	False	False	False	True	False	False	False	False	False	False	False	False	True	False	True	7
2972	False	True	False	False	False	False	False	False	False	False	False	False	True	True	True	7
1208619	False	False	False	False	False	False	False	False	False	False	True	False	False	True	True	7
1380663	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	7
1191163	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	7
1076325	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	7
468167	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	7
377213	False	False	False	False	False	True	False	False	False	False	True	False	False	True	True	7
1289300	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	7
1127377	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	7
47002	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	7
604660	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	7
170460	False	False	True	False	False	False	False	False	False	False	False	False	True	False	True	7
1190791	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	7
1293915	False	False	True	False	False	False	False	False	False	False	False	False	True	False	True	7
1068340	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	7
1401176	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	7
3101	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	7
785705	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	7
110656	False	False	False	False	False	False	True	False	False	False	False	False	True	True	False	7
1167902	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	7
1275145	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	7
1038723	False	False	False	False	False	False	True	False	False	False	False	False	True	True	False	7
1176150	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	7
1155517	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	7
652169	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	7
308048	False	False	False	True	False	False	False	False	False	False	False	False	True	True	False	7
352688	False	True	False	False	False	False	False	False	False	False	False	False	True	True	True	7
93743	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	7
1065962	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	7
150740	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	7
789877	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	7
1379932	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	7
1231499	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	7
1389039	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	7
1003650	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	7
1419278	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	7
327537	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	7
76656	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	7
229459	False	False	False	False	False	False	False	False	True	False	False	False	True	True	False	7
753526	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	7
1172866	False	False	False	True	True	False	False	False	False	False	False	False	False	True	True	7
273605	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	7
1164566	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	7
1174883	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	7
1124201	False	False	False	False	False	False	False	False	False	False	True	False	False	True	True	7
1109768	True	False	False	False	False	False	False	False	False	False	False	False	True	True	True	7
329650	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	7
1045361	False	True	False	False	False	True	False	False	False	False	False	False	True	False	True	7
206733	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	7
344226	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	7
1372193	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	7
1385983	False	False	False	False	True	False	False	False	False	False	False	False	True	False	True	7
1358431	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	7
564209	False	False	False	False	False	False	False	False	False	False	True	False	False	True	True	7
1393036	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	7
891907	False	False	False	False	False	False	False	False	False	False	True	False	True	True	True	7
1054369	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	7
1171145	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	7
400862	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	7
1346680	False	False	True	False	False	False	False	False	False	False	False	False	True	True	True	7
49405	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	7
1338466	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	7
1231680	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	7
231013	False	False	False	True	False	False	False	False	False	False	False	False	True	True	True	7
518171	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	7
1270615	False	False	True	False	False	False	False	False	False	False	False	False	True	True	False	7
366100	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	7
1076409	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	7
153054	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	7
217684	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	7
26321	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	7
1300037	False	False	False	False	False	True	False	False	False	True	False	False	False	True	True	7
1414089	False	False	False	True	False	False	False	False	False	False	True	False	False	True	True	7
47556	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	7
1312907	False	False	True	False	False	False	False	False	False	False	False	False	False	True	True	7
1420928	False	False	False	False	False	False	False	True	False	False	False	False	False	True	True	7
1183079	True	False	False	False	False	False	False	False	False	False	False	False	True	False	True	7
1093435	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	7
1302640	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	7
1336413	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	7
1040920	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	7
447362	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	7
1076287	False	False	True	False	False	False	False	False	False	False	False	False	True	True	True	7
1275148	False	True	False	False	False	True	False	False	False	False	False	False	True	True	False	7
136831	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	7
1219423	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	7
1310344	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	7
1085598	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	7
741682	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	7
1166120	False	False	False	False	False	True	False	False	False	False	False	False	True	True	True	7
1076412	False	False	False	False	False	False	False	False	False	False	True	False	True	True	False	7
1405922	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	7
1247308	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	7
347859	False	True	False	False	False	False	False	False	False	False	False	False	True	True	False	7
1162487	False	False	False	False	False	False	True	False	False	False	False	False	False	True	True	7
1420617	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	7
199474	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	8
174271	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	8
1236317	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	8
1379225	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	8
1001318	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	8
1102227	False	False	True	False	False	False	False	False	False	False	False	False	True	True	False	8
1313460	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	8
728631	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	8
493293	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	8
1209917	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	8
172021	False	False	True	False	False	False	False	False	False	False	False	False	True	False	True	8
1078450	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	8
169203	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	8
1295570	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	8
3099	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	8
702749	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	8
81642	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	8
134122	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	8
1244784	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	8
420948	False	False	False	False	False	True	False	False	False	False	True	False	True	False	True	8
711254	False	False	False	False	False	False	False	False	True	False	False	False	True	True	False	8
132924	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	8
608927	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	8
1369917	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	8
48747	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	8
1133076	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	8
169047	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	8
395268	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	8
1257245	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	8
1227415	False	True	False	False	False	False	False	False	False	True	False	False	True	True	True	8
332217	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	8
49012	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	8
38011	False	True	False	False	False	False	False	False	False	False	False	False	False	True	True	8
319212	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	8
114651	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	8
445690	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	8
1373061	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	8
1327811	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	8
1099978	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	8
170949	False	False	False	False	False	False	False	False	False	False	True	False	False	True	True	8
1076457	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	8
1275973	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	8
1105988	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	8
1187171	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	8
1354436	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	8
434206	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	8
617331	False	False	True	False	False	False	False	False	False	False	False	False	True	False	True	8
92316	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	8
1272453	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	8
339101	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	8
785642	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	8
301243	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	8
1149753	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	8
1226131	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	8
1222626	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	8
392874	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	8
852	False	False	False	False	False	False	False	False	False	False	True	False	True	True	True	8
1219232	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	8
266919	False	False	False	False	False	True	False	False	False	False	True	False	True	False	True	8
1078712	False	False	False	False	False	False	True	False	False	False	False	False	True	True	False	8
1729	False	False	True	True	False	False	False	False	False	False	False	False	False	True	False	8
1053338	False	False	False	False	False	False	False	False	True	False	False	False	True	True	False	8
742882	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	8
326903	False	False	False	False	False	True	False	False	False	False	True	False	True	True	False	8
116103	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	8
957451	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	8
324333	True	False	False	False	False	False	False	False	False	False	False	False	False	True	True	8
127622	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	8
707473	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	8
1215044	False	False	False	False	False	False	False	False	False	True	False	False	True	False	True	8
1031306	True	False	False	False	False	False	False	False	False	False	False	False	False	True	True	8
1235363	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	8
1315325	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	8
1189911	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	8
1226797	False	False	False	False	False	False	False	False	False	True	False	False	True	False	True	8
604402	True	False	False	False	False	False	False	False	False	False	False	False	False	True	True	8
1085600	False	False	False	False	True	True	False	False	False	False	False	False	True	True	True	8
1321293	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	8
1220162	False	False	False	False	False	False	False	False	False	False	True	False	True	False	True	8
1125748	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	8
1139657	False	False	False	True	False	False	False	False	False	False	False	False	True	True	False	8
145233	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	8
397884	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	8
1231918	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	8
1324831	False	False	False	False	False	False	False	False	False	False	True	False	True	True	True	8
1380675	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	8
1242271	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	8
167505	False	False	True	False	False	False	False	False	False	False	False	False	True	False	True	8
1107655	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	8
1078613	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	8
1237358	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	8
421623	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	8
1128085	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	8
363710	False	False	True	False	False	False	False	False	False	False	False	False	False	True	True	8
233936	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	8
1133475	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	8
351276	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	8
1416707	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	8
1281955	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	8
369910	False	False	False	False	False	False	False	False	True	False	False	False	True	True	False	8
1225210	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	8
1115659	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	8
1355265	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	8
115927	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	8
1205953	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	8
1033252	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	8
36330	False	True	False	False	False	False	False	False	False	False	False	False	True	True	True	8
1194600	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	8
16160	False	False	True	False	True	False	False	False	False	False	False	False	True	True	True	8
1096923	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	8
1355195	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	8
5088	False	True	False	False	False	False	False	False	False	False	True	False	True	True	True	8
1050787	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	8
1310651	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	8
64507	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	8
320806	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	8
537852	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	8
1302996	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	8
1117464	False	False	False	False	False	True	False	False	False	False	False	False	True	False	True	8
26021	False	True	False	False	False	False	False	False	False	False	False	False	False	True	True	8
1056611	False	False	False	False	False	True	True	False	False	False	False	False	False	True	False	8
1308827	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	8
