tid	Hip Hop	Reggae	Rock	Brass & Military	Blues	Electronic	Folk, World, & Country	Funk / Soul	Classical	Jazz	Latin	Pop	av_cluster_0	av_cluster_1	av_cluster_2	chunk_id
771090	True	False	False	False	False	False	False	False	False	False	False	False	True	False	True	5
1394422	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	5
1030276	False	False	False	False	False	False	False	False	False	True	False	False	True	False	True	5
1393206	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	5
470732	False	False	True	False	False	False	False	False	True	False	False	False	True	False	True	5
1315719	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	5
82085	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	5
1356440	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	5
1164153	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	5
260191	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	5
728631	False	True	True	False	False	False	False	False	False	False	False	False	True	True	True	6
416417	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	6
180248	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	6
248381	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	6
38773	False	False	True	False	False	False	True	False	False	False	False	False	True	True	True	6
1221866	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	6
1414673	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	6
79888	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	6
1336413	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	6
1127185	False	True	False	False	False	False	False	False	False	False	False	False	False	True	True	6
1227364	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	6
1313336	True	False	False	False	False	True	False	False	False	False	False	False	True	False	True	6
1215045	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	6
553249	False	False	False	False	False	False	False	False	False	False	True	True	True	False	False	6
1330449	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	6
162224	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	6
1372190	True	False	False	False	False	False	False	False	False	False	False	False	True	True	True	6
943386	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	6
1298832	False	False	False	False	False	True	True	False	False	False	False	False	True	False	True	6
1218815	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	6
1338385	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	6
222134	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	6
199623	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	6
1192256	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	6
1379188	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	6
1070600	True	False	False	False	False	True	False	False	False	False	False	False	True	True	True	6
925671	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	6
682405	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	6
1191163	False	True	False	False	False	False	False	False	False	False	False	False	True	True	False	6
199474	True	False	False	False	False	False	False	False	False	False	False	False	True	False	True	6
1326093	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	6
1216210	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	6
3276	True	False	False	False	False	False	False	False	False	False	False	False	True	True	True	6
902377	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	6
96724	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	6
159171	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	6
1330564	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	6
1270615	False	False	False	False	False	False	False	False	False	False	True	False	True	False	True	6
910265	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	6
158969	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	6
802274	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	6
81646	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	6
192188	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	6
1324675	False	False	False	False	False	False	False	False	True	False	False	False	True	False	True	6
1184702	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	6
1290879	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	6
367795	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	6
81656	False	False	True	False	False	False	True	False	False	False	False	False	True	True	False	6
67324	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	6
347600	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	6
134414	False	False	False	False	False	True	False	False	False	False	False	False	False	True	True	6
553246	False	False	False	False	False	False	False	False	False	False	True	False	False	True	True	6
1374057	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	6
1295574	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	6
196219	False	False	False	False	False	False	False	False	True	False	False	False	True	False	True	6
1196185	False	False	False	False	False	True	True	False	False	False	False	False	True	False	True	6
1335925	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	6
537123	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	6
802415	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	6
116106	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	6
382406	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	6
970790	False	True	False	False	False	False	False	False	False	False	False	False	True	True	True	6
324617	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	6
1160151	False	False	True	False	False	False	True	False	False	False	False	False	True	False	True	6
1247673	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	6
447362	False	False	False	False	False	False	False	False	False	True	False	False	True	False	True	6
852	False	False	True	False	False	False	False	True	False	False	False	False	True	False	False	6
1193885	False	False	False	False	False	False	False	False	False	True	False	False	True	True	False	6
302318	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	6
856	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	6
1221307	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	6
1244794	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	6
357684	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	6
136826	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	6
1048082	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	6
357239	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	6
147504	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	6
904436	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	6
1147275	False	False	False	False	True	False	False	True	False	False	False	False	True	False	False	6
1077385	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	6
1164982	False	False	True	False	False	False	True	False	False	False	False	False	True	True	True	6
1129589	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	6
798201	False	False	False	False	False	False	False	False	True	False	False	False	True	False	True	6
1273904	True	False	False	False	False	False	False	False	False	False	True	False	True	False	True	6
1156129	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	6
167505	False	False	False	False	False	False	False	False	False	False	True	False	True	True	False	6
468172	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	6
1378002	False	False	False	False	False	True	False	False	True	False	False	False	True	False	True	6
189364	False	False	False	False	False	False	True	False	False	False	True	False	True	False	True	6
496523	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	6
1315835	True	True	False	False	False	False	False	False	False	False	False	False	False	True	True	6
262824	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	6
395289	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	6
1419625	False	False	False	False	False	False	False	False	False	True	False	False	True	True	False	6
421747	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	6
1160058	False	False	True	False	False	False	True	False	False	False	False	False	True	False	True	6
1119931	False	False	False	True	False	False	False	False	True	False	False	False	True	True	False	6
135237	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	6
1210598	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	6
1078709	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	6
1221951	False	False	False	False	False	False	True	False	False	True	False	False	True	False	True	6
1210239	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	6
26046	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	6
6777	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	6
1098746	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	6
82240	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	6
352327	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	6
751964	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	6
1414965	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	6
38005	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	6
1105052	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	6
1420572	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	6
1418687	False	False	True	False	False	False	True	False	False	False	False	False	True	False	True	6
1193888	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	6
1127286	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	6
313122	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	6
1344494	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	6
1393244	False	False	False	False	False	False	False	False	False	False	True	False	False	True	True	6
1244466	False	False	False	False	False	False	False	True	False	True	False	False	True	False	True	6
1151405	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	6
1414781	True	False	False	False	False	False	True	False	False	False	False	False	True	False	False	6
213942	False	False	False	False	False	False	False	True	False	True	False	False	True	False	True	6
1348658	False	False	False	False	False	False	False	False	False	True	True	False	True	True	False	6
1155221	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	6
1036476	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	6
1036830	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	6
1344839	False	False	False	False	False	False	False	False	False	False	True	False	True	False	True	6
1291394	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	6
1127377	False	True	False	False	False	False	False	False	False	False	False	False	False	True	True	6
471392	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	6
215561	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	6
1100505	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	6
31856	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	6
10369	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	6
1284338	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	6
345570	False	False	False	False	False	False	False	False	False	False	True	False	False	True	True	6
553252	True	False	False	False	False	False	False	False	False	False	False	False	True	True	False	6
23101	False	True	False	False	False	False	False	False	False	False	False	False	True	True	False	6
439948	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	6
185243	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	6
540298	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	6
1176205	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	6
423116	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	6
1729	False	True	False	False	False	False	False	False	False	False	True	False	False	True	True	6
1115103	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	6
731423	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	6
1044669	False	False	False	False	False	False	False	False	False	True	False	False	True	True	False	6
199656	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	6
20231	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	6
1306202	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	6
49013	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	6
206011	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	6
1052677	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	6
145371	False	False	False	False	False	False	True	False	False	False	False	False	True	True	False	6
131010	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	6
1076415	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	6
1193882	False	False	False	False	False	False	False	False	False	True	False	False	False	True	True	6
1149540	False	False	True	False	False	False	True	False	False	False	False	False	True	False	True	6
711264	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	6
1060998	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	6
1164217	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	6
1138771	False	True	False	False	False	False	False	False	False	False	True	False	True	True	True	6
1343807	False	False	False	False	False	False	True	False	False	False	True	False	True	True	True	6
202780	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	6
345156	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	6
137424	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	6
445691	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	6
1315889	False	False	False	False	False	False	False	False	False	False	True	False	True	True	True	6
350002	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	6
1358446	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	6
405665	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	6
1169056	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	6
1051208	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	6
1215874	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	6
25252	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	6
1196260	False	True	False	False	False	False	False	False	False	False	False	False	True	True	False	6
40417	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	6
471959	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	6
1134462	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	6
1352528	True	False	False	False	False	False	False	False	False	False	False	False	True	False	True	6
168764	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	6
1135069	True	False	False	False	False	False	False	False	False	False	False	False	True	False	True	6
211551	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	6
1382270	False	False	True	False	False	False	True	False	False	False	False	False	True	False	True	6
1159860	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	6
810648	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	6
1089264	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	6
1374365	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	6
56448	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	6
16833	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	6
76656	False	False	False	False	True	False	True	False	False	False	False	False	True	True	False	6
128881	True	False	False	False	False	False	False	False	False	False	False	False	True	True	False	6
22825	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	6
357385	False	False	False	False	False	False	False	False	False	False	True	False	False	True	True	6
26232	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	6
1333210	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	6
1333170	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	6
1189911	False	False	False	False	True	False	True	False	False	False	False	False	True	True	False	6
111530	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	6
81639	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	6
905349	False	False	False	False	False	False	True	False	False	False	False	False	True	True	False	7
715785	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	7
80501	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	7
33826	False	False	False	False	False	False	True	False	False	False	False	True	True	True	False	7
1309354	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	7
1343773	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	7
356930	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	7
1386494	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	7
1216129	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	7
1009700	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	7
92246	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	7
152719	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	7
1126700	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	7
284924	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	7
1152644	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	7
832061	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	7
1131444	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	7
1271445	True	False	False	False	False	False	False	False	False	False	False	False	True	False	True	7
45558	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	7
1157596	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	7
737327	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	7
589242	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	7
1194701	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	7
47891	False	False	False	False	False	False	True	False	False	True	False	False	True	True	True	7
273614	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	7
30227	False	True	True	False	False	False	False	False	False	False	False	False	True	True	True	7
384173	False	False	False	False	False	False	False	False	False	True	False	False	True	True	False	7
1394580	False	False	False	False	False	False	False	False	False	True	False	False	True	False	True	7
1206776	False	False	False	False	False	False	False	False	False	True	True	False	True	True	True	7
1098110	False	False	False	False	False	False	False	True	False	True	False	False	True	False	True	7
944148	False	False	False	False	False	True	False	False	True	False	False	False	True	False	True	7
1125834	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	7
1372838	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	7
1367200	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	7
1352520	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	7
661756	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	7
1014954	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	7
236315	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	7
138323	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	7
1315879	False	False	False	False	False	False	False	False	False	False	True	True	True	False	False	7
162176	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	7
1126407	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	7
1164278	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	7
73122	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	7
1346878	False	False	False	False	False	True	False	False	True	False	False	False	True	False	True	7
479915	False	False	True	False	False	False	False	False	False	False	False	False	True	True	False	7
152798	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	7
1292268	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	7
1421165	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	7
41943	False	False	True	False	False	False	True	False	False	False	False	False	True	True	True	7
1353343	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	7
11538	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	7
1295561	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	7
1365240	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	7
285659	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	7
537745	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	7
1196347	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	7
1319536	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	7
387	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	7
1355023	False	False	False	False	False	False	False	False	True	False	False	False	True	False	True	7
1063174	False	False	False	False	False	False	False	False	True	False	False	False	True	True	False	7
1066893	False	False	False	False	False	False	False	False	False	True	False	False	True	False	True	7
1178607	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	7
34547	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	7
1207595	False	False	False	False	False	False	False	False	False	True	False	False	False	True	True	7
483278	False	False	False	False	False	False	False	False	False	False	True	False	True	True	False	7
1369645	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	7
1043268	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	7
1162487	False	False	False	False	False	False	False	False	True	False	False	False	True	False	True	7
667742	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	7
1173334	False	False	True	False	False	False	False	False	False	False	False	False	False	True	True	7
1205052	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	7
1343778	False	False	False	False	False	False	False	False	False	False	True	False	True	True	True	7
1344836	False	True	False	False	False	False	False	False	False	False	True	False	True	True	True	7
250001	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	7
231013	False	True	False	False	False	False	False	False	False	False	False	False	True	True	True	7
1209933	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	7
1225158	False	False	False	False	False	False	False	False	False	True	False	False	True	True	False	7
48847	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	7
493569	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	7
1216120	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	7
779208	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	7
1101118	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	7
25814	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	7
1121451	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	7
817662	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	7
1231680	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	7
1109741	True	False	False	False	False	True	False	False	False	False	False	False	True	True	False	7
133736	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	7
82242	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	7
1057481	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	7
220600	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	7
1274052	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	7
1076408	False	True	False	False	False	False	False	False	False	False	False	False	True	True	True	7
1394565	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	7
1312122	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	7
1112005	False	False	False	False	False	True	False	False	False	False	False	False	False	True	True	7
1110073	False	False	False	False	False	False	False	False	False	False	True	False	True	True	False	7
1346282	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	7
1394904	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	7
2165	True	False	True	False	False	False	False	False	False	False	False	False	True	False	True	7
288279	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	7
524833	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	7
154638	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	7
875085	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	7
237098	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	7
1303254	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	7
920437	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	7
949644	False	False	False	False	False	False	False	False	True	False	False	False	True	True	False	7
633103	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	7
1377407	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	7
296110	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	7
1199630	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	7
1096796	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	7
1078466	False	False	True	False	False	False	False	False	False	False	False	False	False	True	True	7
979864	False	False	False	False	False	False	False	False	True	False	False	False	True	True	True	7
324377	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	7
593016	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	7
14300	False	False	False	False	False	False	True	False	False	True	False	False	True	True	True	7
853882	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	7
573449	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	7
353341	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	7
1088617	True	True	False	False	False	False	False	False	False	False	False	False	True	False	False	7
1128085	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	7
502332	False	False	False	False	False	True	False	False	True	False	False	False	True	False	True	7
1255630	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	7
1244853	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	7
1133476	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	7
1076416	False	False	False	False	False	False	False	False	False	False	True	False	True	True	False	7
1037750	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	7
220597	False	True	False	False	False	False	False	False	False	False	False	False	True	True	False	7
474532	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	7
1155517	False	True	True	False	False	False	True	False	False	False	False	False	True	False	True	7
1323311	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	7
209091	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	7
989877	True	False	False	False	False	False	False	False	False	False	False	False	True	False	True	7
686758	False	False	False	False	False	False	False	False	False	True	False	False	False	True	True	7
582653	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	7
1129657	False	False	False	False	False	False	True	False	False	False	False	False	True	True	False	7
1038732	False	False	True	False	False	False	False	False	False	False	False	True	True	False	True	7
993560	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	7
1335500	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	7
1310344	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	7
1380663	False	False	False	False	False	False	False	True	False	True	False	False	True	False	False	7
1343779	False	False	False	False	False	False	False	False	False	False	True	False	True	False	True	7
1188932	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	7
1267985	True	False	False	False	False	True	False	False	False	False	False	False	True	True	True	7
1321355	False	False	False	False	False	False	False	True	False	True	False	False	True	False	True	7
1126406	False	True	False	False	False	False	False	False	False	False	False	False	True	True	True	7
1230539	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	7
1310931	False	True	False	False	False	False	False	False	False	False	True	False	True	True	False	7
1154251	True	False	False	False	False	False	False	False	False	False	False	False	True	False	True	7
1163812	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	7
1358431	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	7
1104753	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	7
1405384	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	7
1373458	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	7
1098807	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	7
883570	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	7
33487	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	7
1079319	True	False	False	False	False	False	False	False	False	False	True	False	True	True	True	7
762735	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	7
1375800	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	7
478248	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	7
1326860	False	False	False	False	False	False	False	False	False	True	False	False	True	False	True	7
24017	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	7
81198	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	7
1076329	True	True	False	False	False	False	False	False	False	False	False	False	True	True	True	7
958857	False	False	False	False	False	False	False	False	True	False	False	False	True	True	True	7
953227	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	7
774865	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	7
1156028	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	7
1239097	False	False	True	False	False	False	False	False	False	False	False	False	True	True	False	7
1186635	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	7
1092336	False	False	False	False	False	False	False	False	False	True	False	False	True	True	False	7
325365	False	False	True	False	True	False	True	False	False	False	False	False	True	True	True	7
1417021	False	False	False	False	False	False	True	False	True	False	False	False	True	True	True	7
204518	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	7
235304	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	7
1036233	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	7
1135121	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	7
